Year,Month,Day,Hour,PM2_5(ug/m3),Ozone(ppbv),Temperature(K),Spec. humidity (g/kg),RH (%),U-wind (m/s),V-wind (m/s),Sur_Pressure (hPa)
2017,11,19,8,20.9,42.21,289.3,8.09,70.19,-6.35,-8.65,1005.77
2017,11,19,9,20.6,38.81,288.85,8.02,71.66,-5.43,-8.43,1006.26
2017,11,19,10,20.61,33.86,288.46,7.9,72.47,-4.8,-8.67,1006.76
2017,11,19,11,18.64,32.89,288.13,7.8,73.08,-4.2,-9.11,1007.24
2017,11,19,12,16.85,32.46,287.88,7.74,73.8,-3.71,-9.31,1007.66
2017,11,19,13,13.98,33.65,287.76,7.76,74.5,-3.52,-9.42,1007.79
2017,11,19,14,10.92,34.98,287.71,7.81,75.21,-3.41,-9.48,1007.43
2017,11,19,15,8.76,35.09,287.67,7.84,75.68,-3.28,-9.45,1007.24
2017,11,19,16,7.23,34.86,287.62,7.87,76.19,-3.1,-9.35,1007.01
2017,11,19,17,6.04,34.19,287.58,7.9,76.63,-2.72,-9.13,1006.85
2017,11,19,18,5.12,33.28,287.58,7.93,76.94,-2,-8.59,1006.65
2017,11,19,19,4.35,33.14,287.78,8.01,76.73,-1.1,-7.6,1006.58
2017,11,19,20,3.99,33.15,288.06,8.11,76.25,-0.5,-7.16,1006.88
2017,11,19,21,3.91,32.78,288.22,8.17,76.15,-0.41,-7.43,1007.06
2017,11,19,22,4.29,32.17,288.23,8.2,76.33,-0.59,-7.88,1007.23
2017,11,19,23,5.66,30.99,288.26,8.21,76.37,-0.87,-8.06,1007.38
2017,11,19,24,6.87,30.48,288.79,8.4,75.5,-1.24,-7.24,1007.51
2017,11,20,1,5.88,36,289.92,8.7,72.88,-2.77,-7.93,1009.96
2017,11,20,2,7.53,35.88,289.82,8.68,73.05,-3.18,-7.55,1006.95
2017,11,20,3,8.75,37.4,290.2,8.84,72.47,-3.59,-6.85,1006.18
2017,11,20,4,10.25,39.56,290.62,9.01,71.92,-3.89,-6.52,1005.38
2017,11,20,5,11.8,41.62,290.98,9.15,71.37,-3.99,-6.41,1005.13
2017,11,20,6,12.63,42.69,290.99,9.2,71.68,-4.2,-6.44,1004.53
2017,11,20,7,13.43,42.24,290.73,9.18,72.7,-4.27,-6.69,1004.44
2017,11,20,8,13.86,40.51,290.36,9.09,73.71,-4.16,-7.06,1005.03
2017,11,20,9,14.95,36.29,289.87,8.96,75.08,-3.76,-7.18,1005.61
2017,11,20,10,17.62,28.8,289.23,8.76,76.5,-3.39,-7.61,1006.24
2017,11,20,11,18.71,26.15,288.68,8.51,77.03,-2.88,-8.22,1006.77
2017,11,20,12,18.46,25.61,288.32,8.27,76.59,-2.5,-8.61,1007.31
2017,11,20,13,15.86,28.04,288.17,8.14,76.2,-2.39,-8.69,1007.55
2017,11,20,14,13,30.58,288.07,8.11,76.37,-2.12,-8.6,1007.12
2017,11,20,15,11.59,30.6,287.99,8.12,76.77,-1.77,-8.23,1006.76
2017,11,20,16,10.49,31,287.94,8.14,77.2,-1.49,-7.99,1006.45
2017,11,20,17,9.78,30.55,287.92,8.13,77.23,-1.18,-7.66,1006.14
2017,11,20,18,9.52,29.85,287.91,8.17,77.55,-1.05,-7.25,1005.82
2017,11,20,19,9.65,28.81,287.95,8.22,77.84,-0.84,-6.87,1005.62
2017,11,20,20,10.12,27.75,287.95,8.28,78.41,-0.86,-6.8,1005.7
2017,11,20,21,10.62,26.71,287.94,8.34,79.06,-0.89,-6.99,1005.7
2017,11,20,22,11.1,26.39,287.96,8.38,79.29,-0.97,-7.37,1005.72
2017,11,20,23,11.93,25.92,288.04,8.42,79.25,-1.18,-7.7,1005.69
2017,11,20,24,12.46,25.7,288.47,8.68,79.46,-1.45,-7.33,1005.61
2017,11,21,1,12,27.01,289.52,9.56,81.81,-2.62,-7.29,1006.28
2017,11,21,2,11.53,28.38,289.74,9.43,79.52,-4.01,-8.35,1005.04
2017,11,21,3,11.98,31.09,290.25,9.57,78.14,-4.17,-7.92,1004.74
2017,11,21,4,13.23,34.91,290.84,9.83,77.28,-4.22,-7.5,1003.61
2017,11,21,5,14.59,39.36,291.44,10.08,76.24,-4.05,-6.93,1003.32
2017,11,21,6,15.51,42.78,291.97,10.32,75.44,-4.01,-6.28,1002.75
2017,11,21,7,16.15,43.88,292.3,10.5,75.2,-4.05,-5.7,1002.45
2017,11,21,8,16.45,42.36,292.35,10.59,75.58,-4.07,-5.34,1002.62
2017,11,21,9,17.57,37.1,292.15,10.62,76.73,-3.94,-5.12,1002.95
2017,11,21,10,20.79,28.27,291.84,10.54,77.77,-3.96,-5.45,1003.37
2017,11,21,11,22.94,22.41,291.51,10.42,78.46,-3.47,-6.09,1003.82
2017,11,21,12,24.73,18.38,291.11,10.22,78.99,-2.6,-6.75,1004.18
2017,11,21,13,25.32,17.6,290.74,10.04,79.34,-1.43,-7.13,1004.14
2017,11,21,14,25.66,19.22,290.49,9.91,79.61,-0.33,-7.06,1003.58
2017,11,21,15,27.2,20.74,290.31,9.82,79.69,0.54,-6.87,1003.1
2017,11,21,16,30.35,21.84,290.11,9.72,79.82,1.33,-6.71,1002.67
2017,11,21,17,34.38,22.81,289.94,9.61,79.75,2,-6.54,1002.25
2017,11,21,18,37.87,23.68,289.8,9.5,79.46,2.59,-6.35,1001.84
2017,11,21,19,39.26,24.12,289.7,9.39,79.09,3.04,-6.24,1001.7
2017,11,21,20,38.13,23.52,289.62,9.31,78.8,3.12,-6.54,1001.99
2017,11,21,21,35.6,22.37,289.52,9.26,78.87,2.99,-6.98,1002.2
2017,11,21,22,33.85,22.08,289.41,9.21,79.04,2.92,-7.34,1002.38
2017,11,21,23,33.35,23.17,289.29,9.17,79.31,2.77,-7.72,1002.56
2017,11,21,24,32.19,26.55,289.87,9.4,78.32,2.26,-7.11,1002.67
2017,11,22,1,32.39,30.33,291.7,11.23,83.45,1.21,-5.34,1003.37
2017,11,22,2,29.61,36.9,292.4,10.84,77.01,1.07,-6.08,1002.12
2017,11,22,3,27.56,44.13,293.09,10.5,71.43,0.55,-6.01,1002.08
2017,11,22,4,27.63,51.4,293.6,10.25,67.5,0.03,-6.04,1001.19
2017,11,22,5,28.08,57.28,294.04,10.08,64.58,-0.43,-6,1000.97
2017,11,22,6,30.59,60.78,294.31,9.94,62.6,-0.89,-6.01,1000.54
2017,11,22,7,33.01,61.09,294.3,9.78,61.64,-1.3,-6.23,1000.78
2017,11,22,8,35.2,58.56,293.85,9.54,61.86,-1.48,-6.87,1001.43
2017,11,22,9,37.68,51.97,292.89,9.23,63.57,-1.39,-7.53,1002.14
2017,11,22,10,41.21,42.85,291.56,8.75,65.56,-1.26,-8.62,1002.94
2017,11,22,11,43.5,39.57,290.22,8.29,67.71,-1.29,-9.18,1003.56
2017,11,22,12,46.39,37.27,289.18,8.02,70.07,-1.24,-9.45,1004.03
2017,11,22,13,47.09,37.03,288.52,7.92,72.07,-1,-9.69,1004.2
2017,11,22,14,45.05,38.59,288.09,7.88,73.73,-0.86,-9.63,1004.13
2017,11,22,15,42.68,39.25,287.78,7.87,75.05,-0.87,-9.32,1004.32
2017,11,22,16,40.98,39.76,287.5,7.82,75.96,-0.94,-9.1,1004.56
2017,11,22,17,40.3,40.16,287.18,7.7,76.46,-0.97,-8.86,1004.8
2017,11,22,18,39.68,40.76,286.79,7.5,76.38,-0.96,-8.69,1005.05
2017,11,22,19,39.84,41.36,286.4,7.26,75.92,-0.92,-8.59,1005.39
2017,11,22,20,41.29,41.59,286.11,7.04,75.09,-0.76,-8.55,1006.03
2017,11,22,21,42.98,41.56,285.91,6.84,73.95,-0.55,-8.56,1006.44
2017,11,22,22,44,41.05,285.8,6.68,72.71,-0.44,-8.61,1006.83
2017,11,22,23,44.55,39.83,285.81,6.56,71.42,-0.46,-8.61,1007.21
2017,11,22,24,45.24,40.68,286.06,6.5,69.68,-0.83,-8.35,1007.53
2017,11,23,1,37.46,50.15,288.41,6.55,60.51,-3.07,-7.78,1009.58
2017,11,23,2,38.61,54.62,288.69,6.51,58.9,-4.87,-7.41,1007.35
2017,11,23,3,44.71,61.43,289.2,6.7,58.67,-5.27,-7.24,1007.69
2017,11,23,4,52.97,68.27,289.67,6.91,58.64,-5.47,-7.23,1006.86
2017,11,23,5,61.51,73.16,290.09,7.11,58.71,-5.71,-7.13,1006.44
2017,11,23,6,68.67,74.91,290.39,7.32,59.27,-6.11,-6.96,1005.9
2017,11,23,7,77.06,74.44,290.44,7.48,60.39,-6.64,-6.87,1005.69
2017,11,23,8,84.67,71.63,290.19,7.59,62.27,-7.01,-6.73,1005.91
2017,11,23,9,90.13,64.77,289.71,7.63,64.58,-6.96,-6.4,1006.39
2017,11,23,10,91.3,55.66,289.25,7.58,66.12,-7.18,-6.81,1006.95
2017,11,23,11,87.5,51.51,288.88,7.49,66.92,-6.99,-7.54,1007.49
2017,11,23,12,83.54,48.86,288.49,7.36,67.44,-6.41,-8.17,1007.96
2017,11,23,13,80.09,49.65,288.17,7.25,67.83,-5.97,-8.68,1008.26
2017,11,23,14,79.69,51.48,287.87,7.15,68.23,-5.5,-9.21,1008.09
2017,11,23,15,82.12,52.47,287.59,7.05,68.43,-5,-9.68,1008.05
2017,11,23,16,86.28,53.87,287.36,6.95,68.39,-4.58,-10.12,1008.03
2017,11,23,17,90.84,55.29,287.26,6.77,67.11,-4.2,-10.42,1008.02
2017,11,23,18,93.07,55.82,287.28,6.55,64.76,-3.47,-10.38,1007.99
2017,11,23,19,95.11,55.09,287.24,6.32,62.73,-2.33,-10.17,1008.17
2017,11,23,20,95.47,54.29,287.18,6.16,61.4,-1.44,-9.78,1008.8
2017,11,23,21,93.18,54.16,287.05,6.08,61.22,-1.06,-9.41,1009.29
2017,11,23,22,88.03,53.79,286.9,6.09,61.99,-1.29,-9.22,1009.72
2017,11,23,23,81.54,51.4,286.77,6.14,63.13,-1.8,-9.09,1010.11
2017,11,23,24,75.38,49,286.7,6.24,64.46,-2.34,-8.99,1010.48
2017,11,24,1,62.07,46.83,286.62,6.3,65.54,-3.88,-7.72,1010.85
2017,11,24,2,60.99,44.41,286.49,6.39,66.95,-4.08,-8.27,1010.54
2017,11,24,3,57.6,45.1,286.8,6.51,66.78,-4.25,-8.63,1010.16
2017,11,24,4,54.75,46.42,287.18,6.65,66.49,-4.22,-8.68,1009.05
2017,11,24,5,53.23,47.42,287.52,6.91,67.52,-4.28,-8.68,1008.89
2017,11,24,6,51.41,47.59,287.55,7.25,70.73,-4.34,-8.68,1008.24
2017,11,24,7,49.85,46.62,287.38,7.55,74.49,-4.43,-8.81,1008.23
2017,11,24,8,46.32,44.53,287.13,7.69,77.17,-4.55,-8.75,1008.65
2017,11,24,9,41.16,41.14,286.89,7.65,78.09,-4.44,-8.43,1009.1
2017,11,24,10,38.89,36.36,286.69,7.61,78.73,-4.32,-8.49,1009.53
2017,11,24,11,37.35,35.22,286.61,7.56,78.47,-4.15,-8.82,1009.97
2017,11,24,12,36.24,34.75,286.66,7.46,77.15,-3.9,-8.96,1010.34
2017,11,24,13,33.85,36.9,286.75,7.41,76.22,-3.65,-9.1,1010.41
2017,11,24,14,31.33,39.24,286.77,7.33,75.23,-3.41,-9.26,1010.04
2017,11,24,15,29.26,40.52,286.81,7.21,73.83,-3.18,-9.38,1009.9
2017,11,24,16,27.16,41.58,286.84,7.15,73.04,-2.94,-9.4,1009.78
2017,11,24,17,25.16,41.91,286.76,7.13,73.25,-2.55,-9.29,1009.67
2017,11,24,18,23.04,41.88,286.64,7.14,73.93,-1.92,-8.74,1009.54
2017,11,24,19,21.13,41.31,286.46,7.27,76.31,-0.92,-7.81,1009.46
2017,11,24,20,19.92,39.61,286.25,7.53,80.17,-0.12,-6.96,1009.6
2017,11,24,21,18.95,38.16,286.12,7.74,83.07,0.02,-6.46,1009.73
2017,11,24,22,18.46,36.95,285.97,7.87,85.37,-0.22,-6.24,1009.77
2017,11,24,23,18.34,35.61,285.87,7.92,86.36,-0.52,-6.14,1009.82
2017,11,24,24,18.76,34.53,285.88,7.95,86.63,-0.86,-5.85,1009.82
2017,11,25,1,17.46,35.7,286.55,8.03,83.74,-1.28,-4.89,1010.87
2017,11,25,2,18.57,34.08,286.51,7.91,82.64,-2.13,-6.01,1009.1
2017,11,25,3,17.59,36.15,286.45,7.91,83.09,-2.76,-6.71,1009.93
2017,11,25,4,17.39,38.75,286.54,8.02,83.68,-3.02,-7,1009.22
2017,11,25,5,17.95,41.63,286.86,8.19,83.61,-3.26,-6.95,1009.1
2017,11,25,6,17.59,43.78,287.22,8.36,83.37,-3.48,-6.91,1008.9
2017,11,25,7,16.82,43.96,287.49,8.49,83.25,-3.45,-6.85,1008.68
2017,11,25,8,16.31,42.5,287.68,8.55,82.75,-3.27,-6.71,1008.52
2017,11,25,9,16.93,38.85,287.67,8.56,82.94,-2.9,-6.63,1008.48
2017,11,25,10,19.13,32.89,287.53,8.54,83.44,-2.58,-7.02,1008.59
2017,11,25,11,19.76,31.11,287.47,8.5,83.44,-2.1,-7.38,1008.64
2017,11,25,12,20.13,30.4,287.49,8.5,83.27,-1.58,-7.68,1008.57
2017,11,25,13,19.48,31.63,287.53,8.53,83.29,-1.13,-7.81,1008.43
2017,11,25,14,17.69,32.89,287.58,8.57,83.44,-0.71,-7.5,1008.16
2017,11,25,15,15.25,32.71,287.66,8.63,83.5,-0.5,-7.02,1007.93
2017,11,25,16,12.8,32.16,287.76,8.69,83.49,-0.37,-6.52,1007.69
2017,11,25,17,10.85,31.47,287.88,8.74,83.3,-0.23,-6.05,1007.5
2017,11,25,18,9.39,30.6,288.02,8.79,83.01,-0.14,-5.67,1007.3
2017,11,25,19,8.41,30.06,288.21,8.85,82.49,-0.12,-5.37,1007.24
2017,11,25,20,7.82,29.68,288.41,8.9,81.94,-0.17,-5.34,1007.59
2017,11,25,21,7.53,29.18,288.57,8.96,81.62,-0.25,-5.41,1007.89
2017,11,25,22,7.77,28.5,288.68,9.01,81.49,-0.36,-5.64,1008.13
2017,11,25,23,9.36,27.29,288.78,9.06,81.55,-0.54,-5.85,1008.39
2017,11,25,24,11.34,27.15,289.03,9.24,81.82,-0.67,-5.5,1008.59
2017,11,26,1,13.05,28.14,289.77,9.91,83.79,-0.64,-4.77,1009.8
2017,11,26,2,15.77,28.54,290.04,9.89,82.04,-1.38,-4.87,1007.36
2017,11,26,3,16.63,32.15,290.67,9.97,79.49,-1.93,-4.99,1007.05
2017,11,26,4,17.68,35.79,291.22,10.09,77.6,-2.43,-4.84,1006.23
2017,11,26,5,19.06,39.34,291.7,10.22,76.19,-2.79,-4.61,1005.59
2017,11,26,6,20.21,41.73,292.06,10.35,75.38,-3.1,-4.41,1005.09
2017,11,26,7,20.84,41.81,292.14,10.42,75.47,-3.5,-4.33,1004.62
2017,11,26,8,20.87,39.45,291.93,10.43,76.58,-4.04,-4.71,1004.96
2017,11,26,9,22.06,33.61,291.35,10.39,79.17,-4.41,-5.23,1005.12
2017,11,26,10,25.81,25.42,290.66,10.28,81.87,-4.88,-6.16,1005.35
2017,11,26,11,27.79,23.76,290.11,10.15,83.71,-5.08,-7.24,1005.49
2017,11,26,12,28.06,25.25,289.61,9.96,84.82,-5.15,-8.32,1005.65
2017,11,26,13,26.18,28.21,289.19,9.78,85.54,-4.8,-8.98,1005.86
2017,11,26,14,23.83,29.45,288.83,9.63,86.13,-4.17,-9.34,1005.86
2017,11,26,15,20.64,29.11,288.62,9.52,86.35,-4.08,-9.4,1005.93
2017,11,26,16,17.08,29.33,288.47,9.41,86.24,-4.11,-9.34,1006.04
2017,11,26,17,14.57,29.57,288.33,9.28,85.82,-3.82,-9.26,1006.16
2017,11,26,18,13.18,29.38,288.18,9.12,85.16,-3.42,-9.08,1006.26
2017,11,26,19,12.39,28.8,288.05,8.97,84.48,-3.23,-8.89,1006.28
2017,11,26,20,11.34,28.32,288.01,8.88,83.8,-3.29,-8.77,1006.33
2017,11,26,21,10.12,28.21,288.03,8.81,83.07,-3.24,-8.64,1006.29
2017,11,26,22,9.79,28.06,288.1,8.76,82.25,-3.19,-8.62,1006.31
2017,11,26,23,11.07,27.56,288.27,8.71,80.88,-3.31,-8.55,1006.28
2017,11,26,24,12.18,28.25,289.07,8.84,77.98,-3.28,-7.6,1006.2
2017,11,27,1,11.14,33.04,290.68,8.95,71.26,-4.41,-7.41,1006.21
2017,11,27,2,12.13,36.48,290.99,8.73,68.14,-6.05,-8.16,1005.84
2017,11,27,3,15.55,41.45,291.5,8.96,67.66,-6.66,-8.05,1005.47
2017,11,27,4,20.51,47.6,292.19,9.44,68.21,-7.03,-7.49,1004.6
2017,11,27,5,23.9,52.25,292.83,9.92,68.8,-7.36,-6.76,1003.93
2017,11,27,6,26.3,54.91,293.27,10.31,69.51,-7.79,-6.07,1003.44
2017,11,27,7,28.73,55.14,293.33,10.58,71.06,-8.21,-5.54,1003.2
2017,11,27,8,30.68,52.57,293,10.73,73.56,-8.26,-5.43,1003.4
2017,11,27,9,33.07,46.01,292.37,10.79,76.94,-7.51,-5.28,1003.54
2017,11,27,10,36.63,36.53,291.71,10.71,79.7,-7.35,-5.85,1003.85
2017,11,27,11,36.63,31.78,291.25,10.6,81.16,-6.93,-6.72,1004.13
2017,11,27,12,33.82,29.26,290.86,10.43,81.88,-6.08,-7.45,1004.32
2017,11,27,13,30.3,29,290.53,10.27,82.33,-5.01,-7.91,1004.33
2017,11,27,14,26.22,29.6,290.31,10.15,82.52,-4.35,-8.19,1004.17
2017,11,27,15,21.68,29.62,290.19,10.03,82.15,-3.87,-8.34,1004.25
2017,11,27,16,18.05,29.56,290.14,9.92,81.51,-3.34,-8.36,1004.24
2017,11,27,17,15.17,28.71,290.2,9.84,80.53,-2.65,-8.14,1004.33
2017,11,27,18,12.74,27.42,290.34,9.8,79.42,-1.73,-7.7,1004.4
2017,11,27,19,10.76,26.57,290.59,9.81,78.24,-0.85,-7.22,1004.49
2017,11,27,20,9.4,26.22,290.93,9.89,77.19,-0.41,-6.99,1004.81
2017,11,27,21,8.49,26.18,291.27,9.99,76.35,-0.34,-6.96,1005.1
2017,11,27,22,8.2,25.99,291.54,10.1,75.92,-0.54,-7.07,1005.38
2017,11,27,23,9.27,24.47,291.69,10.23,76.2,-0.85,-7.17,1005.64
2017,11,27,24,10.99,22.02,292.18,10.61,76.72,-0.91,-5.95,1005.86
2017,11,28,1,11.11,24.02,293.9,11.2,72.86,-1.66,-5.85,1006.62
2017,11,28,2,12.7,25.44,294.54,11.64,72.62,-2.87,-5.79,1004.75
2017,11,28,3,13.48,30.08,295.35,12.06,71.65,-3.89,-5.68,1005.51
2017,11,28,4,15.2,36.57,296.02,12.4,70.64,-4.16,-5.35,1004.59
2017,11,28,5,17.39,43.69,296.74,12.62,68.8,-4.43,-4.76,1004.1
2017,11,28,6,19.09,48.4,297.29,12.85,67.76,-4.71,-4.16,1003.68
2017,11,28,7,20.31,50.16,297.51,13.09,68.16,-5.03,-3.67,1003.44
2017,11,28,8,21.51,48.39,297.3,13.34,70.31,-5.3,-3.47,1003.5
2017,11,28,9,23.88,39.4,296.71,13.56,74.01,-5.48,-3.36,1003.63
2017,11,28,10,28.52,25.37,296,13.63,77.62,-5.94,-4.04,1003.96
2017,11,28,11,30.43,14.24,295.32,13.6,80.79,-5.73,-5.12,1004.14
2017,11,28,12,28.15,9.61,294.79,13.46,82.62,-5.11,-6.43,1004.32
2017,11,28,13,22.02,11.88,294.4,13.23,83.2,-4.31,-7.47,1004.37
2017,11,28,14,16.8,14.78,294.1,13.07,83.68,-3.27,-7.53,1004.2
2017,11,28,15,13.07,16.61,293.94,12.86,83.16,-2.47,-7.57,1004.13
2017,11,28,16,10.71,17.75,293.8,12.69,82.76,-1.65,-7.56,1004.06
2017,11,28,17,9.2,18.16,293.68,12.53,82.33,-0.75,-7.39,1003.99
2017,11,28,18,8.04,18.55,293.64,12.4,81.69,0.25,-7.03,1003.92
2017,11,28,19,7.1,19.29,293.69,12.29,80.71,1.16,-6.57,1003.95
2017,11,28,20,6.42,20.81,293.86,12.2,79.27,1.74,-6.08,1004.14
2017,11,28,21,6.1,22.76,294.07,12.15,77.95,2.03,-5.65,1004.22
2017,11,28,22,6.21,24.1,294.24,12.18,77.34,2.06,-5.25,1004.32
2017,11,28,23,7.09,24.99,294.33,12.32,77.76,1.94,-4.64,1004.41
2017,11,28,24,8.53,24.45,294.27,12.62,79.98,1.77,-3.26,1004.45
2017,11,29,1,12.07,21.47,294.79,13.58,83.42,1.33,-1.77,1004.89
2017,11,29,2,14.91,23.36,295.74,13.71,79.43,0.66,-2.01,1003.71
2017,11,29,3,16.72,28.83,296.53,13.81,76.16,-0.89,-2.07,1003.31
2017,11,29,4,18.64,35.49,297.11,13.93,74.11,-2.07,-1.99,1002.57
2017,11,29,5,24.44,41.12,297.61,14.07,72.63,-2.77,-1.5,1002.17
2017,11,29,6,29.58,44.8,297.97,14.23,71.81,-3.38,-0.99,1001.64
2017,11,29,7,33.01,46.53,298,14.48,72.93,-4.09,-0.53,1001.3
2017,11,29,8,35.4,43.93,297.53,14.82,76.79,-5.02,-0.6,1001.59
2017,11,29,9,35.92,33.33,296.61,15.14,82.98,-5.76,-1.17,1001.98
2017,11,29,10,34.65,17.84,295.62,15.14,88.15,-6.52,-2.47,1002.46
2017,11,29,11,31.68,11.58,294.9,14.93,90.94,-6.76,-3.82,1002.93
2017,11,29,12,33,13.9,294.48,14.69,91.85,-6.9,-4.73,1003.3
2017,11,29,13,32.97,23.52,294.19,14.37,91.44,-7.01,-5.52,1003.54
2017,11,29,14,30.66,28.79,293.89,14.01,90.88,-6.91,-6.02,1003.6
2017,11,29,15,28.46,28.2,293.63,13.72,90.49,-6.77,-6.23,1003.65
2017,11,29,16,26.22,27.17,293.4,13.49,90.25,-6.62,-6.4,1003.66
2017,11,29,17,24.09,26.15,293.23,13.3,89.94,-6.33,-6.51,1003.67
2017,11,29,18,22.57,25.1,293.13,13.14,89.45,-6.01,-6.65,1003.69
2017,11,29,19,22.03,23.82,292.99,13,89.31,-5.74,-6.63,1003.77
2017,11,29,20,21.49,22.48,292.83,12.9,89.47,-5.65,-6.57,1004.04
2017,11,29,21,20.74,21.34,292.72,12.79,89.4,-5.69,-6.57,1004.28
2017,11,29,22,20.72,20.41,292.59,12.67,89.29,-5.81,-6.6,1004.51
2017,11,29,23,21.89,19.33,292.48,12.53,88.99,-6,-6.68,1004.77
2017,11,29,24,21.7,21.2,292.69,12.42,87.01,-6.23,-6.55,1004.96
2017,11,30,1,19.32,23.66,293.62,12.44,82.31,-5.17,-4.43,1005.77
2017,11,30,2,20.4,27.96,293.58,12.19,80.73,-6.06,-5.93,1003.79
2017,11,30,3,20.62,36.98,293.9,12.06,78.27,-7.2,-6.27,1004.53
2017,11,30,4,21.36,47.61,294.22,12.06,76.62,-7.45,-6.68,1003.49
2017,11,30,5,22.48,56.2,294.44,12.08,75.7,-7.89,-7.08,1003.01
2017,11,30,6,22.65,60.81,294.38,12.03,75.68,-8.32,-7.72,1002.73
2017,11,30,7,23.04,60.94,293.94,11.87,76.74,-8.52,-8.14,1002.63
2017,11,30,8,23.67,57.94,293.24,11.66,78.77,-8.57,-8.27,1003.21
2017,11,30,9,23.62,50.98,292.5,11.42,80.81,-8.28,-8.23,1003.63
2017,11,30,10,24.39,41.37,291.74,11.13,82.68,-8.12,-8.55,1004.17
2017,11,30,11,23.23,36.78,291.15,10.84,83.63,-8.06,-9.14,1004.66
2017,11,30,12,22.07,33.2,290.73,10.61,84.1,-7.96,-9.48,1005.11
2017,11,30,13,19.08,32.3,290.49,10.41,83.76,-7.89,-9.77,1005.38
2017,11,30,14,16.38,32.31,290.26,10.26,83.79,-7.46,-10,1005.22
2017,11,30,15,15.17,31.37,290.05,10.13,83.89,-7.07,-10.16,1005.29
2017,11,30,16,13.9,30.98,289.84,9.98,83.72,-6.84,-10.19,1005.3
2017,11,30,17,13.42,29.82,289.64,9.88,83.94,-6.7,-10.03,1005.27
2017,11,30,18,12.85,28.71,289.56,9.83,83.98,-6.72,-9.94,1005.24
2017,11,30,19,12.45,27.64,289.49,9.79,84.05,-6.47,-9.66,1005.24
2017,11,30,20,12.27,26.65,289.44,9.75,83.96,-6.18,-9.47,1005.53
2017,11,30,21,12.05,26.11,289.4,9.68,83.65,-5.84,-9.36,1005.66
2017,11,30,22,12.43,25.98,289.37,9.58,82.99,-5.48,-9.35,1005.82
2017,11,30,23,13.92,25.34,289.33,9.45,82.09,-5.16,-9.53,1006.01
2017,11,30,24,14.03,26.25,289.61,9.31,79.38,-4.9,-9.36,1006.16
2017,12,1,1,11.63,28.56,290.16,9.05,74.49,-5.89,-9.35,1006.47
2017,12,1,2,10.88,30.05,290.19,8.96,73.63,-6.71,-9.73,1005.97
2017,12,1,3,10.54,33.1,290.69,9.05,72.05,-6.99,-9.5,1006.61
2017,12,1,4,11.01,37.33,291.16,9.17,70.78,-6.93,-9.57,1005.38
2017,12,1,5,11.38,41.76,291.59,9.26,69.5,-7.25,-9.45,1005.25
2017,12,1,6,11.76,44.76,291.77,9.29,68.95,-7.58,-9.46,1004.94
2017,12,1,7,12.06,45.82,291.68,9.28,69.23,-7.83,-9.51,1004.78
2017,12,1,8,12.48,45.15,291.3,9.22,70.43,-7.7,-9.83,1005.04
2017,12,1,9,13.45,41.91,290.66,9.11,72.49,-6.75,-9.83,1005.33
2017,12,1,10,15.38,36.94,289.95,8.88,73.97,-6.05,-10.69,1005.7
2017,12,1,11,15.99,35.86,289.4,8.65,74.66,-5.5,-11.72,1005.95
2017,12,1,12,16.72,34.71,288.91,8.47,75.38,-4.97,-12.42,1006.12
2017,12,1,13,16.12,35.25,288.52,8.33,76.08,-4.7,-12.81,1006.24
2017,12,1,14,15.41,36.08,288.22,8.21,76.49,-4.57,-12.8,1006.26
2017,12,1,15,15.31,35.68,287.99,8.08,76.42,-4.26,-12.51,1006.35
2017,12,1,16,15.09,35.15,287.78,7.98,76.45,-3.96,-12.15,1006.43
2017,12,1,17,14.76,34.49,287.6,7.9,76.56,-3.58,-11.67,1006.51
2017,12,1,18,14.45,33.57,287.45,7.84,76.8,-3.04,-11.08,1006.58
2017,12,1,19,13.97,32.52,287.38,7.82,76.89,-2.31,-10.34,1006.61
2017,12,1,20,13.26,31.69,287.42,7.83,76.81,-1.59,-9.8,1006.73
2017,12,1,21,12.27,31.79,287.55,7.85,76.36,-1.05,-9.54,1006.8
2017,12,1,22,11.71,32.41,287.75,7.87,75.63,-1.01,-9.62,1006.87
2017,12,1,23,12.1,32.88,287.99,7.89,74.65,-1.39,-9.91,1006.92
2017,12,1,24,12.29,32.89,288.67,8.11,73.44,-2.04,-9.4,1006.92
2017,12,2,1,10.58,35.89,289.95,8.44,70.48,-3.83,-10.29,1007.07
2017,12,2,2,11.12,36.9,290.21,8.59,70.5,-5.18,-10.35,1006.77
2017,12,2,3,11.63,40.38,290.84,8.89,70.02,-5.76,-9.62,1006.37
2017,12,2,4,12.73,45.44,291.58,9.17,68.9,-5.97,-8.92,1005.52
2017,12,2,5,14.34,50.42,292.18,9.4,67.96,-6.32,-8.25,1005.1
2017,12,2,6,15.57,53.61,292.58,9.59,67.54,-6.7,-7.58,1004.68
2017,12,2,7,16.41,53.96,292.65,9.71,68.14,-7.07,-7.11,1004.2
2017,12,2,8,16.85,51.28,292.35,9.77,69.84,-7.28,-7.07,1004.18
2017,12,2,9,17.82,44.6,291.65,9.77,72.95,-6.87,-6.9,1004.24
2017,12,2,10,20.72,35.59,290.81,9.62,75.82,-6.88,-7.7,1004.47
2017,12,2,11,20.93,32.88,290.14,9.41,77.32,-6.4,-8.74,1004.67
2017,12,2,12,20.43,32.26,289.58,9.18,78.31,-5.48,-9.53,1004.77
